ID,X,Y,TerrainType,FeatureType,ContinentType,ResourceType,ResourceCount
6629,129,50,TERRAIN_COAST,"","","",0
6630,0,51,TERRAIN_COAST,"","","",0
6631,1,51,TERRAIN_COAST,"","","",0
6632,2,51,TERRAIN_COAST,"","","",0
6633,3,51,TERRAIN_OCEAN,"","","",0
6634,4,51,TERRAIN_OCEAN,"","","",0
6635,5,51,TERRAIN_OCEAN,"","","",0
6636,6,51,TERRAIN_OCEAN,"","","",0
6637,7,51,TERRAIN_OCEAN,"","","",0
6638,8,51,TERRAIN_OCEAN,"","","",0
6639,9,51,TERRAIN_OCEAN,"","","",0
6640,10,51,TERRAIN_COAST,"","","",0
6641,11,51,TERRAIN_COAST,"","","",0
6642,12,51,TERRAIN_COAST,"","",RESOURCE_FISH,1
6643,13,51,TERRAIN_COAST,"","","",0
6644,14,51,TERRAIN_PLAINS_HILLS,FEATURE_FOREST,CONTINENT_NORTH_AMERICA,"",0
6645,15,51,TERRAIN_PLAINS_HILLS,"",CONTINENT_NORTH_AMERICA,"",0
6646,16,51,TERRAIN_PLAINS_HILLS,"",CONTINENT_NORTH_AMERICA,"",0
6647,17,51,TERRAIN_PLAINS_MOUNTAIN,"",CONTINENT_NORTH_AMERICA,"",0
6648,18,51,TERRAIN_PLAINS_MOUNTAIN,"",CONTINENT_NORTH_AMERICA,"",0
6649,19,51,TERRAIN_PLAINS_HILLS,FEATURE_FOREST,CONTINENT_NORTH_AMERICA,"",0
6650,20,51,TERRAIN_PLAINS,FEATURE_FOREST,CONTINENT_NORTH_AMERICA,"",0
6651,21,51,TERRAIN_PLAINS,"",CONTINENT_NORTH_AMERICA,RESOURCE_WHEAT,1
6652,22,51,TERRAIN_PLAINS,"",CONTINENT_NORTH_AMERICA,"",0
6653,23,51,TERRAIN_PLAINS,"",CONTINENT_NORTH_AMERICA,"",0
6654,24,51,TERRAIN_TUNDRA,"",CONTINENT_NORTH_AMERICA,RESOURCE_OIL,1
6655,25,51,TERRAIN_COAST,"","",RESOURCE_AMBER,1
6656,26,51,TERRAIN_TUNDRA,"",CONTINENT_NORTH_AMERICA,"",0
6657,27,51,TERRAIN_TUNDRA,"",CONTINENT_NORTH_AMERICA,"",0
6658,28,51,TERRAIN_TUNDRA,FEATURE_FOREST,CONTINENT_NORTH_AMERICA,"",0
6659,29,51,TERRAIN_TUNDRA,FEATURE_FOREST,CONTINENT_NORTH_AMERICA,"",0
6660,30,51,TERRAIN_TUNDRA,FEATURE_FOREST,CONTINENT_NORTH_AMERICA,"",0
6661,31,51,TERRAIN_COAST,"","","",0
6662,32,51,TERRAIN_TUNDRA,"",CONTINENT_NORTH_AMERICA,"",0
6663,33,51,TERRAIN_TUNDRA,"",CONTINENT_NORTH_AMERICA,"",0
6664,34,51,TERRAIN_TUNDRA,"",CONTINENT_NORTH_AMERICA,"",0
6665,35,51,TERRAIN_TUNDRA_HILLS,"",CONTINENT_NORTH_AMERICA,RESOURCE_IRON,1
6666,36,51,TERRAIN_TUNDRA_HILLS,FEATURE_FOREST,CONTINENT_NORTH_AMERICA,"",0
6667,37,51,TERRAIN_TUNDRA,FEATURE_FOREST,CONTINENT_NORTH_AMERICA,"",0
6668,38,51,TERRAIN_TUNDRA,"",CONTINENT_NORTH_AMERICA,"",0
6669,39,51,TERRAIN_TUNDRA,"",CONTINENT_NORTH_AMERICA,"",0
6670,40,51,TERRAIN_TUNDRA,"",CONTINENT_NORTH_AMERICA,"",0
6671,41,51,TERRAIN_COAST,"","","",0
6672,42,51,TERRAIN_COAST,"","","",0
6673,43,51,TERRAIN_OCEAN,"","","",0
6674,44,51,TERRAIN_OCEAN,"","","",0
6675,45,51,TERRAIN_OCEAN,"","","",0
6676,46,51,TERRAIN_OCEAN,"","","",0
6677,47,51,TERRAIN_OCEAN,"","","",0
6678,48,51,TERRAIN_OCEAN,"","","",0
6679,49,51,TERRAIN_OCEAN,"","","",0
6680,50,51,TERRAIN_OCEAN,"","","",0
6681,51,51,TERRAIN_OCEAN,"","","",0
6682,52,51,TERRAIN_OCEAN,"","","",0
6683,53,51,TERRAIN_OCEAN,"","","",0
6684,54,51,TERRAIN_OCEAN,"","","",0
6685,55,51,TERRAIN_COAST,"","","",0
6686,56,51,TERRAIN_GRASS,FEATURE_MARSH,CONTINENT_EUROPE,RESOURCE_TRUFFLES,1
6687,57,51,TERRAIN_GRASS,FEATURE_MARSH,CONTINENT_EUROPE,RESOURCE_TRUFFLES,1
6688,58,51,TERRAIN_COAST,"","","",0
6689,59,51,TERRAIN_COAST,"","","",0
6690,60,51,TERRAIN_PLAINS,"",CONTINENT_EUROPE,"",0
6691,61,51,TERRAIN_PLAINS,"",CONTINENT_EUROPE,RESOURCE_WHEAT,1
6692,62,51,TERRAIN_COAST,"","",RESOURCE_FISH,1
6693,63,51,TERRAIN_GRASS,FEATURE_MARSH,CONTINENT_EUROPE,"",0
6694,64,51,TERRAIN_GRASS,FEATURE_MARSH,CONTINENT_EUROPE,RESOURCE_TRUFFLES,1
6695,65,51,TERRAIN_PLAINS,"",CONTINENT_EUROPE,RESOURCE_NITER,1
6696,66,51,TERRAIN_PLAINS,"",CONTINENT_EUROPE,"",0
6697,67,51,TERRAIN_PLAINS,"",CONTINENT_EUROPE,RESOURCE_HORSES,1
6698,68,51,TERRAIN_PLAINS,"",CONTINENT_EUROPE,"",0
6699,69,51,TERRAIN_PLAINS,"",CONTINENT_EUROPE,RESOURCE_WHEAT,1
6700,70,51,TERRAIN_PLAINS,"",CONTINENT_EUROPE,"",0
6701,71,51,TERRAIN_PLAINS,FEATURE_FOREST,CONTINENT_EUROPE,"",0
6702,72,51,TERRAIN_PLAINS,"",CONTINENT_EUROPE,"",0
6703,73,51,TERRAIN_PLAINS,"",CONTINENT_EUROPE,RESOURCE_MERCURY,1
6704,74,51,TERRAIN_PLAINS,"",CONTINENT_EUROPE,"",0
6705,75,51,TERRAIN_PLAINS,"",CONTINENT_EUROPE,"",0
6706,76,51,TERRAIN_PLAINS,"",CONTINENT_EUROPE,"",0
6707,77,51,TERRAIN_PLAINS,"",CONTINENT_EUROPE,"",0
6708,78,51,TERRAIN_PLAINS,"",CONTINENT_EUROPE,"",0
6709,79,51,TERRAIN_PLAINS,"",CONTINENT_EUROPE,"",0
6710,80,51,TERRAIN_PLAINS,"",CONTINENT_EUROPE,"",0
6711,81,51,TERRAIN_PLAINS_HILLS,"",CONTINENT_EUROPE,RESOURCE_IRON,1
6712,82,51,TERRAIN_PLAINS_MOUNTAIN,"",CONTINENT_EUROPE,"",0
6713,83,51,TERRAIN_PLAINS_HILLS,"",CONTINENT_ASIA,RESOURCE_COPPER,1
6714,84,51,TERRAIN_PLAINS,"",CONTINENT_ASIA,"",0
6715,85,51,TERRAIN_PLAINS,"",CONTINENT_ASIA,RESOURCE_WHEAT,1
6716,86,51,TERRAIN_PLAINS,"",CONTINENT_ASIA,"",0
6717,87,51,TERRAIN_PLAINS,"",CONTINENT_ASIA,RESOURCE_URANIUM,1
6718,88,51,TERRAIN_PLAINS,"",CONTINENT_ASIA,"",0
6719,89,51,TERRAIN_PLAINS,"",CONTINENT_ASIA,"",0
6720,90,51,TERRAIN_PLAINS,"",CONTINENT_ASIA,RESOURCE_WHEAT,1
6721,91,51,TERRAIN_PLAINS,FEATURE_FOREST,CONTINENT_ASIA,"",0
6722,92,51,TERRAIN_TUNDRA_HILLS,"",CONTINENT_ASIA,RESOURCE_IRON,1
6723,93,51,TERRAIN_TUNDRA,FEATURE_FOREST,CONTINENT_ASIA,"",0
6724,94,51,TERRAIN_TUNDRA,"",CONTINENT_ASIA,"",0
6725,95,51,TERRAIN_TUNDRA,"",CONTINENT_ASIA,"",0
6726,96,51,TERRAIN_TUNDRA,FEATURE_FOREST,CONTINENT_ASIA,"",0
6727,97,51,TERRAIN_TUNDRA_HILLS,FEATURE_FOREST,CONTINENT_ASIA,RESOURCE_FURS,1
6728,98,51,TERRAIN_TUNDRA_HILLS,FEATURE_FOREST,CONTINENT_ASIA,"",0
6729,99,51,TERRAIN_TUNDRA,"",CONTINENT_ASIA,"",0
6730,100,51,TERRAIN_COAST,"","",RESOURCE_FISH,1
6731,101,51,TERRAIN_TUNDRA_HILLS,"",CONTINENT_ASIA,RESOURCE_URANIUM,1
6732,102,51,TERRAIN_TUNDRA_HILLS,FEATURE_FOREST,CONTINENT_ASIA,"",0
6733,103,51,TERRAIN_TUNDRA_HILLS,FEATURE_FOREST,CONTINENT_ASIA,"",0
6734,104,51,TERRAIN_TUNDRA,FEATURE_FOREST,CONTINENT_ASIA,RESOURCE_URANIUM,1
6735,105,51,TERRAIN_TUNDRA,"",CONTINENT_ASIA,"",0
6736,106,51,TERRAIN_TUNDRA_HILLS,FEATURE_FOREST,CONTINENT_ASIA,"",0
6737,107,51,TERRAIN_TUNDRA,"",CONTINENT_ASIA,"",0
6738,108,51,TERRAIN_TUNDRA,"",CONTINENT_ASIA,"",0
6739,109,51,TERRAIN_TUNDRA_HILLS,"",CONTINENT_ASIA,RESOURCE_IRON,1
6740,110,51,TERRAIN_TUNDRA_HILLS,FEATURE_FOREST,CONTINENT_ASIA,"",0
6741,111,51,TERRAIN_PLAINS,"",CONTINENT_ASIA,"",0
6742,112,51,TERRAIN_PLAINS,"",CONTINENT_ASIA,RESOURCE_WHEAT,1
6743,113,51,TERRAIN_COAST,"","","",0
6744,114,51,TERRAIN_PLAINS,FEATURE_FOREST,CONTINENT_ASIA,RESOURCE_FURS,1
6745,115,51,TERRAIN_COAST,"","",RESOURCE_OIL,1
6746,116,51,TERRAIN_COAST,"","","",0
6747,117,51,TERRAIN_COAST,"","","",0
6748,118,51,TERRAIN_TUNDRA,"",CONTINENT_ASIA,"",0
6749,119,51,TERRAIN_TUNDRA,"",CONTINENT_ASIA,"",0
6750,120,51,TERRAIN_COAST,"","","",0
6751,121,51,TERRAIN_OCEAN,"","","",0
6752,122,51,TERRAIN_OCEAN,"","","",0
6753,123,51,TERRAIN_OCEAN,"","","",0
6754,124,51,TERRAIN_OCEAN,"","","",0
6755,125,51,TERRAIN_OCEAN,"","","",0
6756,126,51,TERRAIN_OCEAN,"","","",0
6757,127,51,TERRAIN_COAST,"","","",0
6758,128,51,TERRAIN_COAST,"","",RESOURCE_WHALES,1
6759,129,51,TERRAIN_TUNDRA_HILLS,"",CONTINENT_NORTH_AMERICA,"",0
6760,0,52,TERRAIN_COAST,"","","",0
6761,1,52,TERRAIN_TUNDRA_HILLS,"",CONTINENT_NORTH_AMERICA,"",0
6762,2,52,TERRAIN_TUNDRA,"",CONTINENT_NORTH_AMERICA,"",0
6763,3,52,TERRAIN_COAST,FEATURE_REEF,"","",0
6764,4,52,TERRAIN_COAST,"","",RESOURCE_FISH,1
6765,5,52,TERRAIN_COAST,"","","",0
6766,6,52,TERRAIN_OCEAN,"","","",0
6767,7,52,TERRAIN_OCEAN,"","","",0
6768,8,52,TERRAIN_OCEAN,"","","",0
6769,9,52,TERRAIN_OCEAN,"","","",0
6770,10,52,TERRAIN_COAST,"","","",0
6771,11,52,TERRAIN_COAST,"","","",0
6772,12,52,TERRAIN_COAST,"","","",0
6773,13,52,TERRAIN_PLAINS,FEATURE_FOREST,CONTINENT_NORTH_AMERICA,"",0
6774,14,52,TERRAIN_PLAINS_HILLS,FEATURE_FOREST,CONTINENT_NORTH_AMERICA,"",0
6775,15,52,TERRAIN_PLAINS_HILLS,FEATURE_FOREST,CONTINENT_NORTH_AMERICA,RESOURCE_DEER,1
6776,16,52,TERRAIN_TUNDRA_MOUNTAIN,"",CONTINENT_NORTH_AMERICA,"",0
6777,17,52,TERRAIN_TUNDRA_MOUNTAIN,"",CONTINENT_NORTH_AMERICA,"",0
6778,18,52,TERRAIN_PLAINS_MOUNTAIN,"",CONTINENT_NORTH_AMERICA,"",0
6779,19,52,TERRAIN_PLAINS_HILLS,"",CONTINENT_NORTH_AMERICA,RESOURCE_MARBLE,1
6780,20,52,TERRAIN_PLAINS,"",CONTINENT_NORTH_AMERICA,"",0
6781,21,52,TERRAIN_PLAINS,"",CONTINENT_NORTH_AMERICA,"",0
6782,22,52,TERRAIN_PLAINS,"",CONTINENT_NORTH_AMERICA,"",0
6783,23,52,TERRAIN_PLAINS,"",CONTINENT_NORTH_AMERICA,"",0
6784,24,52,TERRAIN_TUNDRA,"",CONTINENT_NORTH_AMERICA,"",0
6785,25,52,TERRAIN_TUNDRA,"",CONTINENT_NORTH_AMERICA,"",0
6786,26,52,TERRAIN_TUNDRA,"",CONTINENT_NORTH_AMERICA,"",0
6787,27,52,TERRAIN_TUNDRA,"",CONTINENT_NORTH_AMERICA,RESOURCE_JADE,1
6788,28,52,TERRAIN_TUNDRA,"",CONTINENT_NORTH_AMERICA,"",0
6789,29,52,TERRAIN_TUNDRA,FEATURE_FOREST,CONTINENT_NORTH_AMERICA,"",0
6790,30,52,TERRAIN_TUNDRA,FEATURE_FOREST,CONTINENT_NORTH_AMERICA,RESOURCE_DEER,1
6791,31,52,TERRAIN_COAST,"","","",0
6792,32,52,TERRAIN_COAST,"","",RESOURCE_FISH,1
6793,33,52,TERRAIN_TUNDRA,"",CONTINENT_NORTH_AMERICA,"",0
6794,34,52,TERRAIN_TUNDRA,"",CONTINENT_NORTH_AMERICA,RESOURCE_JADE,1
6795,35,52,TERRAIN_TUNDRA,"",CONTINENT_NORTH_AMERICA,"",0
6796,36,52,TERRAIN_TUNDRA_HILLS,"",CONTINENT_NORTH_AMERICA,RESOURCE_IRON,1
6797,37,52,TERRAIN_TUNDRA_HILLS,FEATURE_FOREST,CONTINENT_NORTH_AMERICA,"",0
6798,38,52,TERRAIN_TUNDRA,"",CONTINENT_NORTH_AMERICA,"",0
6799,39,52,TERRAIN_TUNDRA,"",CONTINENT_NORTH_AMERICA,"",0
6800,40,52,TERRAIN_TUNDRA,"",CONTINENT_NORTH_AMERICA,RESOURCE_DEER,1
6801,41,52,TERRAIN_COAST,"","","",0
6802,42,52,TERRAIN_COAST,"","","",0
6803,43,52,TERRAIN_OCEAN,"","","",0
6804,44,52,TERRAIN_OCEAN,"","","",0
6805,45,52,TERRAIN_OCEAN,"","","",0
6806,46,52,TERRAIN_OCEAN,"","","",0
6807,47,52,TERRAIN_OCEAN,"","","",0
6808,48,52,TERRAIN_OCEAN,"","","",0
6809,49,52,TERRAIN_OCEAN,"","","",0
6810,50,52,TERRAIN_OCEAN,"","","",0
6811,51,52,TERRAIN_OCEAN,"","","",0
6812,52,52,TERRAIN_OCEAN,"","","",0
6813,53,52,TERRAIN_OCEAN,"","","",0
6814,54,52,TERRAIN_OCEAN,"","","",0
6815,55,52,TERRAIN_OCEAN,"","","",0
6816,56,52,TERRAIN_COAST,"","",RESOURCE_CRABS,1
6817,57,52,TERRAIN_PLAINS,"",CONTINENT_EUROPE,"",0
6818,58,52,TERRAIN_GRASS,FEATURE_MARSH,CONTINENT_EUROPE,"",0
6819,59,52,TERRAIN_COAST,"","",RESOURCE_WHALES,1
6820,60,52,TERRAIN_PLAINS,"",CONTINENT_EUROPE,"",0
6821,61,52,TERRAIN_PLAINS,FEATURE_FOREST,CONTINENT_EUROPE,"",0
6822,62,52,TERRAIN_COAST,"","","",0
6823,63,52,TERRAIN_COAST,"","",RESOURCE_OIL,1
6824,64,52,TERRAIN_COAST,"","","",0
6825,65,52,TERRAIN_PLAINS,"",CONTINENT_EUROPE,"",0
6826,66,52,TERRAIN_COAST,"","","",0
6827,67,52,TERRAIN_COAST,"","",RESOURCE_FISH,1
6828,68,52,TERRAIN_COAST,"","","",0
6829,69,52,TERRAIN_PLAINS,"",CONTINENT_EUROPE,RESOURCE_WHEAT,1
6830,70,52,TERRAIN_PLAINS,"",CONTINENT_EUROPE,"",0
6831,71,52,TERRAIN_PLAINS,FEATURE_FOREST,CONTINENT_EUROPE,"",0
6832,72,52,TERRAIN_PLAINS,FEATURE_FOREST,CONTINENT_EUROPE,RESOURCE_TRUFFLES,1
6833,73,52,TERRAIN_PLAINS,"",CONTINENT_EUROPE,"",0
6834,74,52,TERRAIN_PLAINS,"",CONTINENT_EUROPE,"",0
6835,75,52,TERRAIN_PLAINS,"",CONTINENT_EUROPE,"",0
6836,76,52,TERRAIN_PLAINS,"",CONTINENT_EUROPE,"",0
6837,77,52,TERRAIN_PLAINS,"",CONTINENT_EUROPE,"",0
6838,78,52,TERRAIN_PLAINS,"",CONTINENT_EUROPE,"",0
6839,79,52,TERRAIN_PLAINS,"",CONTINENT_EUROPE,"",0
6840,80,52,TERRAIN_PLAINS,"",CONTINENT_EUROPE,"",0
6841,81,52,TERRAIN_PLAINS,"",CONTINENT_EUROPE,"",0
6842,82,52,TERRAIN_PLAINS,"",CONTINENT_EUROPE,"",0
6843,83,52,TERRAIN_PLAINS_MOUNTAIN,"",CONTINENT_EUROPE,"",0
6844,84,52,TERRAIN_PLAINS_HILLS,"",CONTINENT_ASIA,"",0
6845,85,52,TERRAIN_PLAINS,"",CONTINENT_ASIA,"",0
6846,86,52,TERRAIN_PLAINS,"",CONTINENT_ASIA,"",0
6847,87,52,TERRAIN_PLAINS,"",CONTINENT_ASIA,"",0
6848,88,52,TERRAIN_PLAINS,"",CONTINENT_ASIA,"",0
6849,89,52,TERRAIN_PLAINS,"",CONTINENT_ASIA,"",0
6850,90,52,TERRAIN_PLAINS,"",CONTINENT_ASIA,"",0
6851,91,52,TERRAIN_PLAINS,FEATURE_FOREST,CONTINENT_ASIA,"",0
6852,92,52,TERRAIN_TUNDRA,"",CONTINENT_ASIA,"",0
6853,93,52,TERRAIN_TUNDRA,FEATURE_FOREST,CONTINENT_ASIA,"",0
6854,94,52,TERRAIN_TUNDRA,FEATURE_FOREST,CONTINENT_ASIA,"",0
6855,95,52,TERRAIN_TUNDRA,"",CONTINENT_ASIA,"",0
6856,96,52,TERRAIN_TUNDRA,FEATURE_FOREST,CONTINENT_ASIA,"",0
6857,97,52,TERRAIN_TUNDRA,FEATURE_FOREST,CONTINENT_ASIA,"",0
6858,98,52,TERRAIN_TUNDRA,FEATURE_FOREST,CONTINENT_ASIA,"",0
6859,99,52,TERRAIN_TUNDRA,"",CONTINENT_ASIA,"",0
6860,100,52,TERRAIN_TUNDRA,FEATURE_FOREST,CONTINENT_ASIA,"",0
6861,101,52,TERRAIN_COAST,"","","",0
6862,102,52,TERRAIN_TUNDRA_HILLS,"",CONTINENT_ASIA,"",0
6863,103,52,TERRAIN_TUNDRA_HILLS,FEATURE_FOREST,CONTINENT_ASIA,RESOURCE_FURS,1
6864,104,52,TERRAIN_TUNDRA_HILLS,FEATURE_FOREST,CONTINENT_ASIA,"",0
6865,105,52,TERRAIN_TUNDRA,FEATURE_FOREST,CONTINENT_ASIA,"",0
6866,106,52,TERRAIN_TUNDRA,FEATURE_FOREST,CONTINENT_ASIA,"",0
6867,107,52,TERRAIN_TUNDRA,"",CONTINENT_ASIA,"",0
6868,108,52,TERRAIN_TUNDRA_HILLS,"",CONTINENT_ASIA,"",0
6869,109,52,TERRAIN_TUNDRA_HILLS,"",CONTINENT_ASIA,RESOURCE_COPPER,1
6870,110,52,TERRAIN_TUNDRA_HILLS,FEATURE_FOREST,CONTINENT_ASIA,"",0
6871,111,52,TERRAIN_TUNDRA_MOUNTAIN,"",CONTINENT_ASIA,"",0
6872,112,52,TERRAIN_COAST,"","","",0
6873,113,52,TERRAIN_COAST,"","",RESOURCE_FISH,1
6874,114,52,TERRAIN_COAST,"","","",0
6875,115,52,TERRAIN_COAST,"","","",0
6876,116,52,TERRAIN_COAST,"","","",0
6877,117,52,TERRAIN_COAST,"","","",0
6878,118,52,TERRAIN_COAST,"","","",0
6879,119,52,TERRAIN_TUNDRA,FEATURE_GEOTHERMAL_FISSURE,CONTINENT_ASIA,"",0
6880,120,52,TERRAIN_TUNDRA_MOUNTAIN,FEATURE_VOLCANO,CONTINENT_ASIA,"",0
6881,121,52,TERRAIN_COAST,"","","",0
6882,122,52,TERRAIN_OCEAN,"","","",0
6883,123,52,TERRAIN_OCEAN,"","","",0
6884,124,52,TERRAIN_OCEAN,"","","",0
6885,125,52,TERRAIN_OCEAN,"","","",0
6886,126,52,TERRAIN_OCEAN,"","","",0
6887,127,52,TERRAIN_OCEAN,"","","",0
6888,128,52,TERRAIN_OCEAN,"","","",0
6889,129,52,TERRAIN_COAST,"","","",0
6890,0,53,TERRAIN_COAST,"","","",0
6891,1,53,TERRAIN_COAST,"","","",0
6892,2,53,TERRAIN_TUNDRA,"",CONTINENT_NORTH_AMERICA,"",0
6893,3,53,TERRAIN_TUNDRA,"",CONTINENT_NORTH_AMERICA,"",0
6894,4,53,TERRAIN_COAST,"","","",0
6895,5,53,TERRAIN_COAST,"","","",0
6896,6,53,TERRAIN_OCEAN,"","","",0
6897,7,53,TERRAIN_OCEAN,"","","",0
6898,8,53,TERRAIN_COAST,"","","",0
6899,9,53,TERRAIN_COAST,"","","",0
6900,10,53,TERRAIN_COAST,"","","",0
6901,11,53,TERRAIN_COAST,"","","",0
6902,12,53,TERRAIN_PLAINS,FEATURE_FOREST,CONTINENT_NORTH_AMERICA,"",0
6903,13,53,TERRAIN_PLAINS_MOUNTAIN,"",CONTINENT_NORTH_AMERICA,"",0
6904,14,53,TERRAIN_TUNDRA_HILLS,FEATURE_FOREST,CONTINENT_NORTH_AMERICA,"",0
6905,15,53,TERRAIN_TUNDRA_HILLS,FEATURE_FOREST,CONTINENT_NORTH_AMERICA,RESOURCE_DEER,1
6906,16,53,TERRAIN_TUNDRA_HILLS,FEATURE_FOREST,CONTINENT_NORTH_AMERICA,"",0
6907,17,53,TERRAIN_TUNDRA_HILLS,"",CONTINENT_NORTH_AMERICA,RESOURCE_COPPER,1
6908,18,53,TERRAIN_TUNDRA,"",CONTINENT_NORTH_AMERICA,"",0
6909,19,53,TERRAIN_TUNDRA,"",CONTINENT_NORTH_AMERICA,"",0
6910,20,53,TERRAIN_PLAINS,"",CONTINENT_NORTH_AMERICA,"",0
6911,21,53,TERRAIN_PLAINS,"",CONTINENT_NORTH_AMERICA,"",0
6912,22,53,TERRAIN_PLAINS,FEATURE_FOREST,CONTINENT_NORTH_AMERICA,"",0
6913,23,53,TERRAIN_TUNDRA,"",CONTINENT_NORTH_AMERICA,"",0
6914,24,53,TERRAIN_TUNDRA,FEATURE_FOREST,CONTINENT_NORTH_AMERICA,"",0
6915,25,53,TERRAIN_TUNDRA,"",CONTINENT_NORTH_AMERICA,"",0
6916,26,53,TERRAIN_TUNDRA,"",CONTINENT_NORTH_AMERICA,"",0
6917,27,53,TERRAIN_TUNDRA,"",CONTINENT_NORTH_AMERICA,"",0
6918,28,53,TERRAIN_TUNDRA,"",CONTINENT_NORTH_AMERICA,"",0
6919,29,53,TERRAIN_COAST,"","","",0
6920,30,53,TERRAIN_COAST,"","","",0
6921,31,53,TERRAIN_COAST,"","","",0
6922,32,53,TERRAIN_COAST,"","","",0
6923,33,53,TERRAIN_TUNDRA,FEATURE_FOREST,CONTINENT_NORTH_AMERICA,"",0
6924,34,53,TERRAIN_TUNDRA,"",CONTINENT_NORTH_AMERICA,"",0
6925,35,53,TERRAIN_TUNDRA,"",CONTINENT_NORTH_AMERICA,RESOURCE_JADE,1
6926,36,53,TERRAIN_TUNDRA,"",CONTINENT_NORTH_AMERICA,"",0
6927,37,53,TERRAIN_TUNDRA,"",CONTINENT_NORTH_AMERICA,"",0
6928,38,53,TERRAIN_SNOW,"",CONTINENT_NORTH_AMERICA,"",0
6929,39,53,TERRAIN_COAST,"","","",0
6930,40,53,TERRAIN_COAST,"","","",0
6931,41,53,TERRAIN_COAST,"","",RESOURCE_WHALES,1
6932,42,53,TERRAIN_OCEAN,"","","",0
6933,43,53,TERRAIN_OCEAN,"","","",0
6934,44,53,TERRAIN_OCEAN,"","","",0
6935,45,53,TERRAIN_OCEAN,"","","",0
6936,46,53,TERRAIN_OCEAN,"","","",0
6937,47,53,TERRAIN_OCEAN,"","","",0
6938,48,53,TERRAIN_OCEAN,"","","",0
6939,49,53,TERRAIN_OCEAN,"","","",0
6940,50,53,TERRAIN_OCEAN,"","","",0
6941,51,53,TERRAIN_OCEAN,"","","",0
6942,52,53,TERRAIN_OCEAN,"","","",0
6943,53,53,TERRAIN_OCEAN,"","","",0
6944,54,53,TERRAIN_OCEAN,"","","",0
6945,55,53,TERRAIN_OCEAN,"","","",0
6946,56,53,TERRAIN_COAST,"","","",0
6947,57,53,TERRAIN_COAST,FEATURE_REEF,"","",0
6948,58,53,TERRAIN_COAST,"","","",0
6949,59,53,TERRAIN_PLAINS_HILLS,"",CONTINENT_EUROPE,"",0
6950,60,53,TERRAIN_PLAINS_HILLS,"",CONTINENT_EUROPE,RESOURCE_IRON,1
6951,61,53,TERRAIN_COAST,"","",RESOURCE_OIL,1
6952,62,53,TERRAIN_COAST,"","","",0
6953,63,53,TERRAIN_COAST,"","","",0
6954,64,53,TERRAIN_PLAINS,"",CONTINENT_EUROPE,RESOURCE_WHEAT,1
6955,65,53,TERRAIN_COAST,"","",RESOURCE_AMBER,1
6956,66,53,TERRAIN_PLAINS,"",CONTINENT_EUROPE,RESOURCE_MERCURY,1
6957,67,53,TERRAIN_COAST,"","","",0
6958,68,53,TERRAIN_COAST,"","",RESOURCE_AMBER,1
6959,69,53,TERRAIN_PLAINS,"",CONTINENT_EUROPE,"",0
6960,70,53,TERRAIN_PLAINS,FEATURE_FOREST,CONTINENT_EUROPE,RESOURCE_DEER,1
6961,71,53,TERRAIN_PLAINS,FEATURE_FOREST,CONTINENT_EUROPE,"",0
6962,72,53,TERRAIN_PLAINS,"",CONTINENT_EUROPE,"",0
6963,73,53,TERRAIN_PLAINS,"",CONTINENT_EUROPE,RESOURCE_NITER,1
6964,74,53,TERRAIN_PLAINS,"",CONTINENT_EUROPE,"",0
6965,75,53,TERRAIN_PLAINS,"",CONTINENT_EUROPE,RESOURCE_HORSES,1
6966,76,53,TERRAIN_PLAINS,"",CONTINENT_EUROPE,"",0
6967,77,53,TERRAIN_PLAINS,FEATURE_FOREST,CONTINENT_EUROPE,"",0
6968,78,53,TERRAIN_PLAINS,"",CONTINENT_EUROPE,"",0
6969,79,53,TERRAIN_PLAINS,"",CONTINENT_EUROPE,RESOURCE_HORSES,1
6970,80,53,TERRAIN_PLAINS,"",CONTINENT_EUROPE,"",0
6971,81,53,TERRAIN_PLAINS,"",CONTINENT_EUROPE,RESOURCE_MERCURY,1
6972,82,53,TERRAIN_PLAINS,"",CONTINENT_EUROPE,"",0
6973,83,53,TERRAIN_PLAINS_HILLS,FEATURE_FOREST,CONTINENT_EUROPE,"",0
6974,84,53,TERRAIN_PLAINS,"",CONTINENT_ASIA,"",0
6975,85,53,TERRAIN_PLAINS,"",CONTINENT_ASIA,"",0
6976,86,53,TERRAIN_PLAINS,"",CONTINENT_ASIA,RESOURCE_URANIUM,1
6977,87,53,TERRAIN_PLAINS,"",CONTINENT_ASIA,"",0
6978,88,53,TERRAIN_PLAINS,"",CONTINENT_ASIA,"",0
6979,89,53,TERRAIN_PLAINS,"",CONTINENT_ASIA,"",0
6980,90,53,TERRAIN_PLAINS,FEATURE_FOREST,CONTINENT_ASIA,RESOURCE_FURS,1
6981,91,53,TERRAIN_PLAINS,FEATURE_FOREST,CONTINENT_ASIA,"",0
6982,92,53,TERRAIN_PLAINS,"",CONTINENT_ASIA,"",0
6983,93,53,TERRAIN_TUNDRA,FEATURE_FOREST,CONTINENT_ASIA,RESOURCE_DEER,1
6984,94,53,TERRAIN_TUNDRA,FEATURE_FOREST,CONTINENT_ASIA,"",0
6985,95,53,TERRAIN_TUNDRA,"",CONTINENT_ASIA,"",0
6986,96,53,TERRAIN_TUNDRA,FEATURE_FOREST,CONTINENT_ASIA,RESOURCE_COAL,1
